x,y,tick,distance_walked,walking_speed,cutting_speed,start_pos
40.0,40.0,72,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,73,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,74,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,75,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,76,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,77,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,78,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,79,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,80,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,81,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,82,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,83,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,84,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,85,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,86,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,87,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,88,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,89,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,90,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,91,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,92,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,93,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,94,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,95,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,96,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,97,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,98,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,99,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,100,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,101,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,102,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,103,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,104,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,105,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,106,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,107,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,108,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,109,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,110,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,111,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,112,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,113,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,114,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,115,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,116,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,117,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,118,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,119,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,120,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,121,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,122,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,123,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,124,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,125,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,126,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,127,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,128,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,129,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,130,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,131,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,132,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,133,0.0,1.0,1.0,"(2, 2)"
40.0,40.0,134,0.0,1.0,1.0,"(2, 2)"
40.0,41.250000000000284,135,1.2500000000002842,1.0,1.0,"(2, 2)"
40.0,42.50000000000057,136,2.5000000000005684,1.0,1.0,"(2, 2)"
40.0,43.75000000000085,137,3.7500000000008527,1.0,1.0,"(2, 2)"
40.0,45.00000000000114,138,5.000000000001137,1.0,1.0,"(2, 2)"
40.0,46.25000000000142,139,6.250000000001421,1.0,1.0,"(2, 2)"
40.0,47.500000000001705,140,7.500000000001705,1.0,1.0,"(2, 2)"
40.0,48.75000000000199,141,8.75000000000199,1.0,1.0,"(2, 2)"
40.0,50.000000000002274,142,10.000000000002274,1.0,1.0,"(2, 2)"
40.0,51.25000000000256,143,11.250000000002558,1.0,1.0,"(2, 2)"
40.0,52.50000000000284,144,12.500000000002842,1.0,1.0,"(2, 2)"
40.0,53.750000000003126,145,13.750000000003126,1.0,1.0,"(2, 2)"
40.0,55.00000000000341,146,15.00000000000341,1.0,1.0,"(2, 2)"
40.0,56.250000000003695,147,16.250000000003695,1.0,1.0,"(2, 2)"
40.0,57.50000000000398,148,17.50000000000398,1.0,1.0,"(2, 2)"
40.0,58.75000000000426,149,18.750000000004263,1.0,1.0,"(2, 2)"
40.0,60.00000000000455,150,20.000000000004547,1.0,1.0,"(2, 2)"
40.0,61.25000000000483,151,21.25000000000483,1.0,1.0,"(2, 2)"
40.0,62.500000000005116,152,22.500000000005116,1.0,1.0,"(2, 2)"
40.0,63.7500000000054,153,23.7500000000054,1.0,1.0,"(2, 2)"
40.0,65.00000000000568,154,25.000000000005684,1.0,1.0,"(2, 2)"
40.0,66.25000000000597,155,26.25000000000597,1.0,1.0,"(2, 2)"
40.0,67.50000000000625,156,27.500000000006253,1.0,1.0,"(2, 2)"
40.0,68.75000000000654,157,28.750000000006537,1.0,1.0,"(2, 2)"
40.0,70.00000000000682,158,30.00000000000682,1.0,1.0,"(2, 2)"
40.0,71.2500000000071,159,31.250000000007105,1.0,1.0,"(2, 2)"
40.0,72.50000000000739,160,32.50000000000739,1.0,1.0,"(2, 2)"
40.0,73.75000000000767,161,33.750000000007674,1.0,1.0,"(2, 2)"
40.0,75.00000000000796,162,35.00000000000796,1.0,1.0,"(2, 2)"
40.0,76.25000000000824,163,36.25000000000824,1.0,1.0,"(2, 2)"
40.0,77.50000000000853,164,37.50000000000853,1.0,1.0,"(2, 2)"
40.0,78.75000000000881,165,38.75000000000881,1.0,1.0,"(2, 2)"
40.0,80.0000000000091,166,40.000000000009095,1.0,1.0,"(2, 2)"
40.0,81.25000000000938,167,41.25000000000938,1.0,1.0,"(2, 2)"
40.0,82.50000000000966,168,42.50000000000966,1.0,1.0,"(2, 2)"
40.0,83.75000000000995,169,43.75000000000995,1.0,1.0,"(2, 2)"
40.0,85.00000000001023,170,45.00000000001023,1.0,1.0,"(2, 2)"
40.0,86.25000000001052,171,46.250000000010516,1.0,1.0,"(2, 2)"
40.0,87.5000000000108,172,47.5000000000108,1.0,1.0,"(2, 2)"
40.66756619610814,88.47591077356992,173,48.68239014887667,1.0,1.0,"(2, 2)"
41.54594276993464,89.36526705456868,174,49.932390148876316,1.0,1.0,"(2, 2)"
42.42431934376114,90.25462333556743,175,51.18239014887596,1.0,1.0,"(2, 2)"
43.30269591758764,91.14397961656618,176,52.432390148875605,1.0,1.0,"(2, 2)"
44.18107249141414,92.03333589756494,177,53.68239014887525,1.0,1.0,"(2, 2)"
45.05944906524064,92.9226921785637,178,54.932390148874894,1.0,1.0,"(2, 2)"
45.93782563906714,93.81204845956245,179,56.18239014887454,1.0,1.0,"(2, 2)"
46.81620221289364,94.7014047405612,180,57.432390148874184,1.0,1.0,"(2, 2)"
47.69457878672014,95.59076102155996,181,58.68239014887383,1.0,1.0,"(2, 2)"
48.57295536054664,96.48011730255871,182,59.93239014887347,1.0,1.0,"(2, 2)"
49.451331934373144,97.36947358355746,183,61.18239014887312,1.0,1.0,"(2, 2)"
50.329708508199644,98.25882986455622,184,62.43239014887276,1.0,1.0,"(2, 2)"
51.208085082026145,99.14818614555497,185,63.68239014887241,1.0,1.0,"(2, 2)"
52.086461655852645,100.03754242655373,186,64.93239014887206,1.0,1.0,"(2, 2)"
52.964838229679145,100.92689870755248,187,66.1823901488717,1.0,1.0,"(2, 2)"
53.843214803505646,101.81625498855124,188,67.43239014887135,1.0,1.0,"(2, 2)"
54.72159137733219,102.70561126954999,189,68.68239014887102,1.0,1.0,"(2, 2)"
55.5999679511589,103.59496755054874,190,69.93239014887082,1.0,1.0,"(2, 2)"
56.490476251294574,103.14470323113545,191,70.93025937374313,1.0,1.0,"(2, 2)"
57.384815622896234,102.27140082738151,192,72.18025937374283,1.0,1.0,"(2, 2)"
58.279154994497894,101.39809842362757,193,73.43025937374253,1.0,1.0,"(2, 2)"
59.173494366099554,100.52479601987363,194,74.68025937374223,1.0,1.0,"(2, 2)"
60.067833737701214,99.6514936161197,195,75.93025937374193,1.0,1.0,"(2, 2)"
60.962173109302874,98.77819121236575,196,77.18025937374163,1.0,1.0,"(2, 2)"
61.856512480904534,97.90488880861182,197,78.43025937374134,1.0,1.0,"(2, 2)"
62.750851852506194,97.03158640485788,198,79.68025937374104,1.0,1.0,"(2, 2)"
63.645191224107855,96.15828400110394,199,80.93025937374074,1.0,1.0,"(2, 2)"
64.53953059570908,95.28498159735,200,82.18025937374013,1.0,1.0,"(2, 2)"
65.43386996731003,94.41167919359606,201,83.43025937373932,1.0,1.0,"(2, 2)"
66.32820933891098,93.53837678984212,202,84.68025937373851,1.0,1.0,"(2, 2)"
67.22254871051217,92.66507438608818,203,85.93025937373788,1.0,1.0,"(2, 2)"
68.1168880821134,91.79177198233424,204,87.18025937373729,1.0,1.0,"(2, 2)"
69.01122745371462,90.9184695785803,205,88.43025937373667,1.0,1.0,"(2, 2)"
69.90556682531586,90.04516717482636,206,89.68025937373608,1.0,1.0,"(2, 2)"
70.79990619691708,89.17186477107242,207,90.93025937373547,1.0,1.0,"(2, 2)"
71.69424556851831,88.29856236731848,208,92.18025937373487,1.0,1.0,"(2, 2)"
71.81504436182138,87.093848653939,209,93.39101429512402,1.0,1.0,"(2, 2)"
71.83036034899288,85.84394248924696,210,94.64101429512331,1.0,1.0,"(2, 2)"
71.84567633616439,84.5940363245549,211,95.8910142951226,1.0,1.0,"(2, 2)"
71.86099232333589,83.34413015986286,212,97.14101429512189,1.0,1.0,"(2, 2)"
71.8763083105074,82.09422399517081,213,98.39101429512118,1.0,1.0,"(2, 2)"
71.8916242976789,80.84431783047876,214,99.64101429512047,1.0,1.0,"(2, 2)"
71.9069402848504,79.59441166578671,215,100.89101429511976,1.0,1.0,"(2, 2)"
71.92225627202191,78.34450550109466,216,102.14101429511905,1.0,1.0,"(2, 2)"
71.93757225919342,77.09459933640261,217,103.39101429511834,1.0,1.0,"(2, 2)"
71.95288824636492,75.84469317171056,218,104.64101429511763,1.0,1.0,"(2, 2)"
71.96820423353643,74.59478700701851,219,105.89101429511692,1.0,1.0,"(2, 2)"
71.9835202207085,73.34488084232646,220,107.14101429511622,1.0,1.0,"(2, 2)"
71.9976256808422,72.09496717189785,221,108.39100755411,1.0,1.0,"(2, 2)"
71.99781008003274,70.84496718549877,222,109.6410075541103,1.0,1.0,"(2, 2)"
71.99799447922305,69.5949671990997,223,110.8910075541106,1.0,1.0,"(2, 2)"
71.99817887841337,68.34496721270062,224,112.1410075541109,1.0,1.0,"(2, 2)"
71.99836327760369,67.09496722630155,225,113.3910075541112,1.0,1.0,"(2, 2)"
71.998547676794,65.84496723990247,226,114.6410075541115,1.0,1.0,"(2, 2)"
71.99873207598432,64.5949672535034,227,115.8910075541118,1.0,1.0,"(2, 2)"
71.99891647517464,63.34496726710432,228,117.1410075541121,1.0,1.0,"(2, 2)"
71.99910087436496,62.09496728070525,229,118.39100755411239,1.0,1.0,"(2, 2)"
71.99928527355527,60.84496729430617,230,119.64100755411269,1.0,1.0,"(2, 2)"
71.99946967274559,59.5949673079071,231,120.89100755411299,1.0,1.0,"(2, 2)"
71.99965407193591,58.34496732150802,232,122.14100755411329,1.0,1.0,"(2, 2)"
71.99983847112622,57.09496733510895,233,123.39100755411359,1.0,1.0,"(2, 2)"
71.9999718601257,55.84496734490213,234,124.64100755143745,1.0,1.0,"(2, 2)"
71.999974080063,54.59496734490398,235,125.89100755143758,1.0,1.0,"(2, 2)"
71.9999763000003,53.344967344905825,236,127.14100755143771,1.0,1.0,"(2, 2)"
71.9999785199378,52.09496734490767,237,128.39100755143784,1.0,1.0,"(2, 2)"
71.99998073987581,50.84496734490952,238,129.64100755143795,1.0,1.0,"(2, 2)"
71.99998295981382,49.59496734491137,239,130.89100755143807,1.0,1.0,"(2, 2)"
71.99998517975183,48.344967344913215,240,132.14100755143818,1.0,1.0,"(2, 2)"
71.99998739968984,47.09496734491506,241,133.3910075514383,1.0,1.0,"(2, 2)"
71.99998961962785,45.84496734491691,242,134.6410075514384,1.0,1.0,"(2, 2)"
71.99999183956587,44.59496734491876,243,135.89100755143852,1.0,1.0,"(2, 2)"
71.99999405950388,43.344967344920605,244,137.14100755143863,1.0,1.0,"(2, 2)"
71.99999627944189,42.09496734492245,245,138.39100755143875,1.0,1.0,"(2, 2)"
71.9999984993799,40.8449673449243,246,139.64100755143886,1.0,1.0,"(2, 2)"
71.99999966657563,39.594967344925124,247,140.89100755143858,1.0,1.0,"(2, 2)"
71.99999969330057,38.34496734492484,248,142.14100755143886,1.0,1.0,"(2, 2)"
71.9999997200255,37.094967344924555,249,143.39100755143915,1.0,1.0,"(2, 2)"
71.99999974675043,35.84496734492427,250,144.64100755143943,1.0,1.0,"(2, 2)"
71.99999977347537,34.59496734492399,251,145.8910075514397,1.0,1.0,"(2, 2)"
71.9999998002003,33.3449673449237,252,147.14100755144,1.0,1.0,"(2, 2)"
71.99999982692543,32.09496734492342,253,148.39100755144028,1.0,1.0,"(2, 2)"
71.99999985365108,30.844967344923464,254,149.64100755144023,1.0,1.0,"(2, 2)"
71.99999988037672,29.594967344923536,255,150.89100755144017,1.0,1.0,"(2, 2)"
71.99999990710236,28.344967344923607,256,152.1410075514401,1.0,1.0,"(2, 2)"
71.99999993382801,27.094967344923678,257,153.39100755144005,1.0,1.0,"(2, 2)"
71.99999996055365,25.84496734492375,258,154.64100755144,1.0,1.0,"(2, 2)"
71.9999999872793,24.59496734492382,259,155.89100755143994,1.0,1.0,"(2, 2)"
72.0,24.0,260,156.48597489636376,1.0,1.0,"(2, 2)"
72.0,24.0,261,156.48597489636376,1.0,1.0,"(2, 2)"
72.0,24.0,262,156.48597489636376,1.0,1.0,"(2, 2)"
72.0,24.0,263,156.48597489636376,1.0,1.0,"(2, 2)"
72.0,24.0,264,156.48597489636376,1.0,1.0,"(2, 2)"
72.0,24.0,265,156.48597489636376,1.0,1.0,"(2, 2)"
72.0,24.0,266,156.48597489636376,1.0,1.0,"(2, 2)"
72.0,24.0,267,156.48597489636376,1.0,1.0,"(2, 2)"
72.0,24.0,268,156.48597489636376,1.0,1.0,"(2, 2)"
72.0,24.0,269,156.48597489636376,1.0,1.0,"(2, 2)"
72.0,24.0,270,156.48597489636376,1.0,1.0,"(2, 2)"
72.0,24.0,271,156.48597489636376,1.0,1.0,"(2, 2)"
72.0,24.0,272,156.48597489636376,1.0,1.0,"(2, 2)"
72.0,24.0,273,156.48597489636376,1.0,1.0,"(2, 2)"
72.0,24.0,274,156.48597489636376,1.0,1.0,"(2, 2)"
72.0,24.0,275,156.48597489636376,1.0,1.0,"(2, 2)"
72.0,24.0,276,156.48597489636376,1.0,1.0,"(2, 2)"
72.0,24.0,277,156.48597489636376,1.0,1.0,"(2, 2)"
72.0,24.0,278,156.48597489636376,1.0,1.0,"(2, 2)"
72.0,24.0,279,156.48597489636376,1.0,1.0,"(2, 2)"
72.0,24.0,280,156.48597489636376,1.0,1.0,"(2, 2)"
72.0,24.0,281,156.48597489636376,1.0,1.0,"(2, 2)"
72.0,24.0,282,156.48597489636376,1.0,1.0,"(2, 2)"
72.0,24.0,283,156.48597489636376,1.0,1.0,"(2, 2)"
72.0,24.0,284,156.48597489636376,1.0,1.0,"(2, 2)"
72.0,24.0,285,156.48597489636376,1.0,1.0,"(2, 2)"
72.0,24.0,286,156.48597489636376,1.0,1.0,"(2, 2)"
72.0,24.0,287,156.48597489636376,1.0,1.0,"(2, 2)"
72.0,24.0,288,156.48597489636376,1.0,1.0,"(2, 2)"
72.0,25.24999999999993,289,157.7359748963637,1.0,1.0,"(2, 2)"
72.0,26.499999999999858,290,158.98597489636364,1.0,1.0,"(2, 2)"
72.0,27.749999999999787,291,160.2359748963636,1.0,1.0,"(2, 2)"
72.0,28.999999999999716,292,161.48597489636353,1.0,1.0,"(2, 2)"
72.0,30.249999999999645,293,162.73597489636347,1.0,1.0,"(2, 2)"
72.0,31.499999999999574,294,163.98597489636342,1.0,1.0,"(2, 2)"
72.0,32.749999999999716,295,165.23597489636356,1.0,1.0,"(2, 2)"
72.0,34.0,296,166.48597489636384,1.0,1.0,"(2, 2)"
72.0,35.250000000000284,297,167.73597489636413,1.0,1.0,"(2, 2)"
72.0,36.50000000000057,298,168.9859748963644,1.0,1.0,"(2, 2)"
72.0,37.75000000000085,299,170.2359748963647,1.0,1.0,"(2, 2)"
72.0,39.00000000000114,300,171.48597489636498,1.0,1.0,"(2, 2)"
72.0,40.25000000000142,301,172.73597489636526,1.0,1.0,"(2, 2)"
72.0,41.500000000001705,302,173.98597489636555,1.0,1.0,"(2, 2)"
72.0,42.75000000000199,303,175.23597489636583,1.0,1.0,"(2, 2)"
72.0,44.000000000002274,304,176.48597489636612,1.0,1.0,"(2, 2)"
72.0,45.25000000000256,305,177.7359748963664,1.0,1.0,"(2, 2)"
72.0,46.50000000000284,306,178.98597489636668,1.0,1.0,"(2, 2)"
72.0,47.750000000003126,307,180.23597489636697,1.0,1.0,"(2, 2)"
72.0,49.00000000000341,308,181.48597489636725,1.0,1.0,"(2, 2)"
72.0,50.250000000003695,309,182.73597489636754,1.0,1.0,"(2, 2)"
72.0,51.50000000000398,310,183.98597489636782,1.0,1.0,"(2, 2)"
72.0,52.75000000000426,311,185.2359748963681,1.0,1.0,"(2, 2)"
72.0,54.00000000000455,312,186.4859748963684,1.0,1.0,"(2, 2)"
72.0,55.25000000000483,313,187.73597489636867,1.0,1.0,"(2, 2)"
72.0,56.500000000005116,314,188.98597489636896,1.0,1.0,"(2, 2)"
72.0,57.7500000000054,315,190.23597489636924,1.0,1.0,"(2, 2)"
72.0,59.000000000005684,316,191.48597489636953,1.0,1.0,"(2, 2)"
72.0,60.25000000000597,317,192.7359748963698,1.0,1.0,"(2, 2)"
72.0,61.50000000000625,318,193.9859748963701,1.0,1.0,"(2, 2)"
72.0,62.75000000000654,319,195.23597489637038,1.0,1.0,"(2, 2)"
72.0,64.00000000000682,320,196.48597489637066,1.0,1.0,"(2, 2)"
72.0,65.2500000000071,321,197.73597489637095,1.0,1.0,"(2, 2)"
72.0,66.50000000000739,322,198.98597489637123,1.0,1.0,"(2, 2)"
72.0,67.75000000000767,323,200.23597489637152,1.0,1.0,"(2, 2)"
72.0,69.00000000000796,324,201.4859748963718,1.0,1.0,"(2, 2)"
72.0,70.25000000000824,325,202.73597489637208,1.0,1.0,"(2, 2)"
72.0,71.50000000000853,326,203.98597489637237,1.0,1.0,"(2, 2)"
72.0,72.75000000000881,327,205.23597489637265,1.0,1.0,"(2, 2)"
72.0,74.0000000000091,328,206.48597489637294,1.0,1.0,"(2, 2)"
72.0,75.25000000000938,329,207.73597489637322,1.0,1.0,"(2, 2)"
72.0,76.50000000000966,330,208.9859748963735,1.0,1.0,"(2, 2)"
72.0,77.75000000000995,331,210.2359748963738,1.0,1.0,"(2, 2)"
72.0,79.00000000001023,332,211.48597489637407,1.0,1.0,"(2, 2)"
72.0,80.25000000001052,333,212.73597489637436,1.0,1.0,"(2, 2)"
72.0,81.5000000000108,334,213.98597489637464,1.0,1.0,"(2, 2)"
72.0,82.75000000001108,335,215.23597489637493,1.0,1.0,"(2, 2)"
72.0,84.00000000001137,336,216.4859748963752,1.0,1.0,"(2, 2)"
72.0,85.25000000001165,337,217.7359748963755,1.0,1.0,"(2, 2)"
72.0,86.50000000001194,338,218.98597489637578,1.0,1.0,"(2, 2)"
72.0,87.75000000001222,339,220.23597489637606,1.0,1.0,"(2, 2)"
71.15675848912588,88.65378202977104,340,221.4720486008841,1.0,1.0,"(2, 2)"
70.27838191529867,89.54313831076979,341,222.72204860088425,1.0,1.0,"(2, 2)"
69.40000534147146,90.43249459176855,342,223.9720486008844,1.0,1.0,"(2, 2)"
68.52162876764424,91.3218508727673,343,225.22204860088453,1.0,1.0,"(2, 2)"
67.64325219381703,92.21120715376605,344,226.47204860088468,1.0,1.0,"(2, 2)"
66.76487561998982,93.10056343476481,345,227.72204860088482,1.0,1.0,"(2, 2)"
65.88649904616261,93.98991971576356,346,228.97204860088496,1.0,1.0,"(2, 2)"
65.0081224723354,94.87927599676232,347,230.2220486008851,1.0,1.0,"(2, 2)"
64.12974589850832,95.76863227776107,348,231.47204860088516,1.0,1.0,"(2, 2)"
63.25136932468189,96.65798855875983,349,232.72204860088476,1.0,1.0,"(2, 2)"
62.37299275085539,97.54734483975858,350,233.97204860088442,1.0,1.0,"(2, 2)"
61.49461617702889,98.43670112075733,351,235.22204860088408,1.0,1.0,"(2, 2)"
60.61623960320239,99.32605740175609,352,236.47204860088374,1.0,1.0,"(2, 2)"
59.73786302937589,100.21541368275541,353,237.7220486008838,1.0,1.0,"(2, 2)"
58.85948645554939,101.10476996375509,354,238.9720486008841,1.0,1.0,"(2, 2)"
57.98110988172289,101.99412624475478,355,240.22204860088442,1.0,1.0,"(2, 2)"
57.102733307896386,102.88348252575446,356,241.47204860088473,1.0,1.0,"(2, 2)"
56.224356734069886,103.77283880675415,357,242.72204860088505,1.0,1.0,"(2, 2)"
55.33065587437923,102.97004275039035,358,243.92337400839338,1.0,1.0,"(2, 2)"
54.43631650277757,102.09674034663637,359,245.17337400839313,1.0,1.0,"(2, 2)"
53.54197713117591,101.22343794288145,360,246.42337400839352,1.0,1.0,"(2, 2)"
52.64763775957425,100.35013553912651,361,247.67337400839392,1.0,1.0,"(2, 2)"
51.75329838797259,99.47683313537159,362,248.92337400839432,1.0,1.0,"(2, 2)"
50.85895901637093,98.60353073161667,363,250.17337400839472,1.0,1.0,"(2, 2)"
49.96461964476927,97.73022832786174,364,251.42337400839511,1.0,1.0,"(2, 2)"
49.07028027316761,96.85692592410682,365,252.6733740083955,1.0,1.0,"(2, 2)"
48.17594090156595,95.9836235203519,366,253.9233740083959,1.0,1.0,"(2, 2)"
47.28160152996429,95.11032111659698,367,255.1733740083963,1.0,1.0,"(2, 2)"
46.38726215836263,94.23701871284204,368,256.4233740083967,1.0,1.0,"(2, 2)"
45.49292278676097,93.36371630908712,369,257.6733740083971,1.0,1.0,"(2, 2)"
44.59858341515931,92.4904139053322,370,258.9233740083975,1.0,1.0,"(2, 2)"
43.70424404355765,91.61711150157727,371,260.1733740083979,1.0,1.0,"(2, 2)"
42.80990467195599,90.74380909782235,372,261.4233740083983,1.0,1.0,"(2, 2)"
41.91556530035433,89.87050669406743,373,262.6733740083987,1.0,1.0,"(2, 2)"
41.02122592875267,88.99720429031251,374,263.9233740083991,1.0,1.0,"(2, 2)"
40.19720842790548,88.0937735856825,375,265.1461543974186,1.0,1.0,"(2, 2)"
